Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Categoría,Dominio Limpio
02/12/25,Ecopetrol y la Alcaldía de Cartagena impulsan a emprendedores y microempresarios de la ciudad,https://news.google.com/rss/articles/CBMixwFBVV95cUxOLTR0YWp1VHZ2RGtaS2Zlall1a0ctRmt4TWdrZnlJa1JDWDNCVTluNHVKQWdaQmJmcDBOdUVQbnY4UUVNdUp0YWdQNm03MGsxdVpGUFBMQ2lRU3h5Ry1LZmRFMEVqYlB1VzFueXNrYTV4UWczajFmRmYzeGJMU29GWGNoMExjaVdHRXUtUGZGZW1CSHdQdjZkQzhaTHpkT2JwcEJsRkJvWlI3d1pfMjNNUEk0eXc5ZllacGZtcVVkeTNkXzlySG1j0gHbAUFVX3lxTFBZekgxY2FWUFR0dFk3ekcwRU5mQ01ibU9lcldZb3NjVzdBcXNPRWZVUzgxWTU4Mk5LNEpwcUFfUWd1RE1HMEhQTDQ5NFVXcUtvN2FZOW1GeVczTHdtaXNtUlZkV1FkNk00LWo0aFV6UkVJeHlPa3h0anB6aDNCYnF6Z1oxUmk0a201YmUybDJtNDFUSEpXcC10SkVBRENtR2hBaXBQS09INTdMOGx5UFh2U3IwTmF0ZW5yYmoyaWs5U1JJdEZCRl9EeXJreWRnSTQ3c0o1b1dnR2huWQ?oc=5,caracol.com.co,Ecopetrol,[],Positiva,impulsa,Exterior,caracol.com.co
01/12/25,Ecopetrol impulsa el conocimiento sobre el hidrógeno verde,https://news.google.com/rss/articles/CBMimAFBVV95cUxOdTdVck9aeDcxeGU1R0UzMnBSVzV5N3hNN1ptSFU0ZGp3M291LTRBYTVKVTJMc2NFSkRkNXluX3F1M2x3YkV5WVpzRF9uQlNna21XdDZEeG9KYlNlQmYwNWowZmVUUmpJMExuYWF1R0dhSkk1OFZ2QWF5NnFZVU1UY3VSdEZzbnNmaVViN012TmZQNG9qalpnZdIBrAFBVV95cUxQQk5wNzNFcWQ4YWJySEpNbzlqWko1OEVBdVRldUxva0NTX3lDbnduWV8zZWRFdVR1SHAyQVVoZzJvdG1lQTBCakhqUjhLNElIcUZVUUlxTHozQU1CMEk0OXB4eHRBbjVXQk9VcldrLVVrbEh5eDNrcTByeld5U1hOTWRZbEJNUGZCVnNYSnM2UWhKWGdEaTRQbWtpdEJGN054c2ZuWkZ5R1ZqamlR?oc=5,caracol.com.co,Ecopetrol,['verde'],Positiva,impulsa,Exterior,caracol.com.co
01/12/25,Ecopetrol fortalece la gestión y atención de emergencias para 10.000 estudiantes de Cartagena,https://news.google.com/rss/articles/CBMixgFBVV95cUxNWGZKM3l6WDdCcmdlLXNrOU1vU3dPbmlpa2VXN1BNa0lmR2dIc2NWNzRrVE1RdzhRYVZzX2Z2c2I2WjRKbHFtRm5LQTNhSkRlSzRONjlnTG85MWVBeF9sd1dycXdHOV9NeG9fWl93d1o2LXl0SDFCSWVrVmdWWkhVdG5UelBSQXd4ZC1mdFNCV3c3STVxcVdoVkl2SEljZW5rR2FZZHBRNHdyc28wVVNfNk9rc3c5dUJ5c1FkS1lEMFRleDR2Q1HSAdoBQVVfeXFMT1g4T01iQUppOFNILWstaHV2OExZbVNUOXpWN0dLcmtwTG5RRkkwMFNvVVBqNllTaVpFUjQ5M0RVNndYNGExTDF3NEdyRGc4b2E4TkZXRkZHbnpibVJCU0Qwejd1aWw1UjdFdGQ0OWppZGxxakFBTEdnN2RIaklJeTZJeDFtblgwN2RCb2lsSFVjMVhqOUlWaHRuQkZpUlAwaGVpMkV4Q1E0cWdtX0s0NlFoY1BBVFhVTmVKWFY0S0tmdFdyWURFS2lIYVluSnpwbHRKT3FyT001bnc?oc=5,caracol.com.co,Ecopetrol,[],Positiva,fortalece,Exterior,caracol.com.co
23/11/25,Concluyó la cuarta versión del Torneo Deportivo Comunal Ecopetrol–IDER,https://news.google.com/rss/articles/CBMipwFBVV95cUxOeUVvWTFMcFRyc29ackNUdEhIV1p6MGNQdHhfZXN4TGtRVUI2RW0tWTdhZ1dBNHprUzhEUTJ5WlNMZHd2cG5iYUd3eHlUd21FSU5kVkl0djVwOVJ4SkNBZnBseGEtNDFkQmlxeHZJdm5uOHU3Wjl3aFhJV2pxcTRic1ZZY0Y3ZFJ5QVI5a0xWVFM1dHVPTTlyVnQzQWdKVC00VWQ2S190QdIBuwFBVV95cUxOck9SbWtHUkd6MU42bHlldGh1X3VLSG5CWHRfSlJOdXFEX08zZHA0VDNpSVFJZG1xakcwWHZObENmdjZYdjUzMTFCUldIUzllWHhHdGF2Zk1BTzBjOG5ON2p4Ynkydmg2VV9FYk1oWTVVOFk4aDk0NllOOFF4WmprMU0xNjVubkJmemhtbDRwNjhJaWItY2U0UlN2OXlPdWxpanh1NDNjOWxTN2RZaWpDcWJPcjlZMHJFYjVB?oc=5,caracol.com.co,Ecopetrol,['cuarta'],Neutral,,Exterior,caracol.com.co
25/11/25,Investigan a funcionarios de Ecopetrol y de la UIAF por malos manejos de información financiera,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPT3VGQnFHcVdqWEpEQUtHRWZYdks4Y3Z5UC1lb01pZG5HeHpSU2JiWDNKNDhDTkNoV0ZZakhGMndRS2sxblVyYVhHNTlKSDR0QTlUVmdwczl6V1ZTNE9MRXdhR3R1MVp6cm9GaTRHaFlHU0IzbFgwODFvOHNMN2tqRjktallLYmZhM05KX2hKZkZNcVhXSU1NUGJ0cUNFUnN0RHlndnhDTGdXQVNQZ1VHcE1pMnZBOEJRU3h4aDBWQnB6T21OZnJhVNIB3AFBVV95cUxOc1Q1eXVDMW03dWVLZHdUWXgyV3IwV3ZLUXlVUzBsRmhmbmFtcTBSc0l2UjIyeV9YWGVRVFUzYU5wVGotMkpLTlRXdm5WcjNQWmhrRF9hU2dXaWRQcFJDSUVNTTFaTlhJRHp0cUpkTmFyQVhZTktFd0tYVnF2dXdINW1LZjZkaFowbk91bE1zdUtOQzE4MlJ6TWFoeUNmclZNbTlMaC1UaFQtX0dZWE9zNzl6M2RtN2VWWExYcm4xX0tmQlVvVV90NWxRcDVSaXJuMl9VMnRhWFhwSTlG?oc=5,caracol.com.co,Ecopetrol,"['malos', 'financiera']",Negativa,"mal, malo",Exterior,caracol.com.co
06/11/25,Ecopetrol rechaza las protestas de trabajadores en Puerto Boyacá que impiden operación en campos,https://news.google.com/rss/articles/CBMiywFBVV95cUxQTUFITDhDRkx0ek1la0pNWFJtaktnYTNxMjJuVndYN2ZlQ3lFbG1sM0k5YU45cWRHZmVLNXByY0ZyYzFHbzIyTzNYcGVLc3BuU3BwMm9MdnQ3NHZFb05FSU5DRmJKSDZoVmNjdFhhZTBvZEpSQzV1UVVFbElyOEZnajJvYzAzOEtCa2tpQjBGU3dreU5VS3NhRWo0YWhpMFNhLVJQYlpWc1c0cmRIUW1CSC1DSVZINnlTSzhYQmg4TjRVNi1sZ1BZY3BRc9IB3wFBVV95cUxNeFJYdDd2a0JhX0E1UnhrWC1nYjVkS2dHQVZvRG1FeF9HYWZZTnhwNFlYcWVDQ25oSGdtVmZQdWkxcVZab1NMWS01Q2Q4aXRmWU84LXc1WDBlMG1ucnNjMDJpd2lKSjZieHU0NE4tMmRkYlVsV1QxUXhHOWFuQzNnc0MwMk1udTh4ckh5b1RjTnFtZHlkOWNWQmhMWXozNl9DazNtWmJwc29pZXdfa0JhUmMtS2NlbkVBR0pkTzNjdWhUT3o2c0x4dVhJc210RU5YSTh2bERXaC1hdUVYLTNV?oc=5,caracol.com.co,Ecopetrol,[],Negativa,"Protesta, protestas",Exterior,caracol.com.co
11/11/25,Estudiantes de zona industrial de Cartagena se capacitan en inteligencia artificial con Ecopetrol,https://news.google.com/rss/articles/CBMizAFBVV95cUxOdi1obGFxQ1AwblVQYW1nX0dCVm5BTzlTU2RxczVELU9DRVl6THhidEFzZGk1a3JTbkMteVRLZzBUWFA0dnRGN280QjRSU2VEM2dsMnp3T0ZEWE9EODhfTGpCalJLR2dENjJmcUlCSVVLZUFuQU55aXRMaDc1b0xRVnVkclRBVDFJc0JLaFRUYmlHejNoc0E5eFFIMmVHYmVjXzdZRGVjUEJMby1pZVhhNEVPRFJ5N2NaR1FfTHAxby1HY0VuTm5uOXJOaFrSAeABQVVfeXFMUEFYMDZDcHlpRlp6dnJ5QkZoVXlXcTN0Wk9RTnJXdFl2RklWLWpiTXE4MVZ6bXVrTEVMSW9UcDFmcHU3N2tIX0VDRENuSFRTT1VGOWFrVnJhdE5BMXE3Qll6RXBzOGVnOXZDOEdqM2lFMmk3Rlg1V0xUOEZhSzRCbTNTNHc2aHZOWlNsa0tzanpGRTJxMDRYUGJVS0xZZGpyVktQeGVfREp6TmJxQ2toaW42eFVOZzg1YzlRRWNZaVU3SUZaWUpjUy1aNFpaSkNJdUlfcE1PVkN3US00b3gyYnc?oc=5,caracol.com.co,Ecopetrol,"['industrial', 'artificial']",Neutral,,Exterior,caracol.com.co
19/11/25,Ecopetrol cerrará el 2025 con 13 pozos exploratorios perforados: Ricardo Roa,https://news.google.com/rss/articles/CBMirwFBVV95cUxNNkFmNHZRZk9wNkUyUmJ6Y3RRTkRkYjIyMWpPZTFhZGxBbHE2N290T0NneE9wOHU5d3hZWW0xN3R5d0txRVZnNEM2OGhoTHNvaFNtTmpnVUVhR2I5NWNhRGsxeUtKX2lEUVluNlZZd21scVB1MW9Bd2VyOG1iZ3AzV0xSdTg3ejF1dDB5U2o1S05odThKSG9yNGNKYUVReUxBT0VOWjIya2plRzBDMUMw0gHDAUFVX3lxTE9KSWQ0cHB5cldidjJvcTcxZkFIa0pqRFUtMnJzNkRPblVQLS1VNEFVenJMSnZmamVydkpjOENDRDRGTWdxVHdldUFWOXZaZGp6VExBQ3BEMUs4aDlmWXVzWFh6ZF91LXF1VWhIelZ0Q0ZuRU8tR25NOGRzOVlEd1U3ZmJwX3BSOHBLQ2h0a1dMRjNxVzVQVWVXZnJiSVhWZDFEOFluRkM1VnNFeWdObThPeGZpTVUtS053WlFWU1VaaklXRQ?oc=5,caracol.com.co,Ecopetrol,"['exploratorios', 'perforados']",Neutral,,Exterior,caracol.com.co
11/10/25,Terminales marítimos de Ecopetrol en Cartagena recibieron la máxima certificación portuaria,https://news.google.com/rss/articles/CBMixAFBVV95cUxPYXNkSF9GTGc5eXhRWTJ3OVVvTlZoYXpVV2ZRTjZTZW5xWDdOTEYtMUZRcUZYelhRWFZzNE1MQ0xHcmJQcFNtbHdsS1ZZNndWeXRpdlBBT3JDVDRDY0oyT3JwRXZNX2hydWJsUHlMSl9OdWtaTDE2aEpyajRWSlZhc1h0Y3pUeHlJbHVma0s1clA0Wnk1MElDbmNROFJXVlVUWjNfTkdsWXBUSktsRFZQSWwzTFBiNGxpS2tvbFVHZDFHTGVP0gHYAUFVX3lxTE9oelFZQ0hFN3NPeHJyRjZkWE92SUpoTmk3V0lsbEZZdUwzU2NZb3pxNWZKeGRrUW9FbzZlNWM2RUNlVmlnVUR3Q1kxbDlFWWdka3p5RF9tX3NCQTh6dmJzbXpGT3VoQUVJcHRuZmtoTjlzbEQ0SldjMmx4dEpoWFhCU1h3dGtwVEduUGtHeGhyWEs1VFp5WkE4bWN6U1BVbnJDTk5CcGFacDd6WlRfVkFjSFdRSDZrVzBpWGRveFdMQUJzNVFyd2RSSng4RFZLNGZCeGVDRDRBVg?oc=5,caracol.com.co,Ecopetrol,"['máxima', 'portuaria']",Neutral,,Exterior,caracol.com.co
13/11/25,"Ecopetrol, la empresa más importante de Colombia: ¿cómo llegó a ser tan grande y cómo está ahora?",https://news.google.com/rss/articles/CBMixwFBVV95cUxQdWowcXRJTWFXS2hfVEJOUzc1OHc5SkNiVC11eWkxR2JjVXFHOXdhTzdnU0hXcVJGd3FjR0NKZm02TlpmY1VxdkgzM3Rvdm9rSkVseGNMMmRnQUFjdXJBTUczc3B4VGNLaFdVenUxOE5zenFRWUhycWxOUzV4Q2tKeUFYRC1WSnNaeEY0SS1kWkROcGlMVU1SbkRLTktCbHdPMEVwWTNvV1FVek5XQVEyV014OTVtSXliVF9wN21VYXIzSW9nYmRn0gHbAUFVX3lxTFBVZFB3dnozRG5UTkVZelBMUkR0ZE95WU1VcEZ6VU1CMDc4YkV3SVcwVms0WWZVdnZtdXhjSlkwcC0xRjlkRnRtaEZMOFBTR1pZcWpTRm84SWtjRlpmeVhTZFlfTzVDV0hXcVpRMVZCLVlUZjB4RzVtbjdFTHcxcEJwb19lXzFDUlVkakhSbXpOTXZDeGhkYm91RDc2dGw2RFdXX1U4cUtmNGl5bUtxUkxqc2Vna1JMYWs3cndFUm1KbFdERm9ibzkyaVRpa3FxUjF6aGVVMkpIQWx1Zw?oc=5,caracol.com.co,Ecopetrol,"['importante', 'grande']",Neutral,,Exterior,caracol.com.co
23/10/25,EPA Cartagena y Ecopetrol lideraron Congreso Biodiverciudades del Caribe,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQTnp5RHB4ZTF5YUFwNnVlRVk0ZHBWZFRuakNsUWRvY3U1cVBTVTFFVW0tNGs3X3MwSFRWcTBMRWNYUFI3ZldzVlVyeDZCOGNrNUo4QWdYaXN3bXFYYUwwdjlRaDlhbElISGVCa1RSdVdXQ2VvRGFjNV9DN0N0N19mYmlDWXViUV9JX2R4Ull0S21sdExRZVFmOFdWZ1JqZzlpeUtoVTBoeTN3OVnSAb8BQVVfeXFMT2N1VnJEamtZREduYXhvMDNpOWhUMG1SZ2s2VzBiRmxNdG9OT0drdGlBc2pQN3NiTEFmNXdxcUQzWjJhWGNTRjQwYnhEN1RyMWxoZFRfZVd0ZldiMHhzQUozcE5KYXdMbjBTUHJua0VHWGpmTnBkbUxOQ1RvOXhHUEVIb2FnMVpXTk1RVUM1WURCNkdhT0VCLTVZY2VOX0x5SGJjTU5sUmV1OEpiaGtHWU55UGlNQ0N2azFXM2lxaUk?oc=5,caracol.com.co,Ecopetrol,[],Neutral,,Exterior,caracol.com.co
17/09/25,Ecopetrol aumentará exportaciones de asfalto sólido en 40% gracias a nueva operación logística,https://news.google.com/rss/articles/CBMixwFBVV95cUxQTzFnQ0U0U3JQTVplQ2h4c2tkREJIMm5URXlnR0FpNGxGc2xkN1JlLXVnVUwzUS1lNnJNOVVxOW1DSlU4Ri1vLVI4MnlEMUhBTWJZRWZnWDF5MHRfc2R0LVhKdlZRY250TVYzLXV2VFZpSlNBNU8wb1ZQcmZRSGttWXpHRTdDN0t1NEdlWnkyZXFzVEY5YW54NS1CUmxyenNjSWhlbFpoQ1lyUnh2a0NtWGVzVGhSNnl3NE5iWEtHZlB3b2MwWDFv0gHbAUFVX3lxTE80Ym5DRUp6LXl4WFVCYTVBN3duMnlaVUFibWVkM05Fa2ZyUENjWDM5TDZ1em5jX0lXdEhOZUlRMXkyVllaRDlGbUNTSElBem5oZ0plNGhaQVNxbndHNlJiSzdDTHFtc0otWFZRZ256amVrdTBuMVBVUGJBSFFLOEY0dWVDY0luTmpCdVhaREQyZGFadC03MmwxSEhpTERQbG53cVFnUVhZNEJpNFpMMjRQOS1qVUJSZTB6LXZzZTN6Qk42Y2M2ZEhicDNqUW93VmpYSlB3dU00X242TQ?oc=5,caracol.com.co,Ecopetrol,"['sólido', 'nueva', 'logística']",Neutral,,"Exterior, Economía",caracol.com.co
06/11/25,Trabajadores de Ecopetrol en Puerto Boyacá anuncian movilizaciones por incertidumbre laboral,https://news.google.com/rss/articles/CBMixgFBVV95cUxPXzZsZlNFOUV0cHZ1VmxyRHVUTDhpUzRxUXJvWHVncjJPR0VKVnFmVmJ0eG5Dc184WXBOcW5QaV8yYk43SktNYmFUd0Z2SG1pUnVpVFJOV1EwbFMxMlR5akliVjJwREFUMHpnclEyckE0UjRIM3o5UlNKbExEMjk3YXhJTmZwQ2ExeEF5T01GVmYyYzZjNl9LSU5tbzVTdktRZXpMVXRWd1dJZEtGaG4tSjMyNFlyV2RvSlB2Mks1M2x3cnNPblHSAdoBQVVfeXFMT1ZzcWZteUwtaE4wREdQSzFPRXBENWxEaUVkZTJyUWx4eEdvRGdCOG1URmlZcG9CMFUxU2JhR0J3RC1pMlZ2bXFfblJuOXlsLUdMZi1NQnVCVW5nYWtVaHRUREUzdTN4Z01HZjNLT1VMWTNxT2VVOTFlWnc5VUxfZmlMRFRodEZ5SnlqeHgtTnc5Mm1vN1JKYVNHOFZ2Ti0wYkp2eXk2cnA5NGIzSW1pNV9valc0VlRkMHR3dFNEaGtSU0pKcTNMOUVJRGN4RXZRRlVlczU5emV3S1E?oc=5,caracol.com.co,Ecopetrol,['laboral'],Neutral,,Exterior,caracol.com.co
30/10/25,Jóvenes cartageneros aprenderán sobre manejo de aguas residuales con Ecopetrol,https://news.google.com/rss/articles/CBMiswFBVV95cUxNSThqbHNVS0R3VFlpUzNwV3pMdVQ1dVNGNzk1a2djY0FDdDc4emxOUENRQlE4UnQyLWVCbWk4R2NoR09LSXBCSUwtckVjdnJWZmhpX3JOdVNoR2hEVXF6eVFLbnFCcjhaSnA4bWZvZ1RaaFptN2Rmczc3TFRsTHd0TEU5dVI4akJrZjBueV9ZOE56Vm1fRFNCMFlIZlY5d0E5VjR0dmJtMV9MRENwTDJFWEVJSdIBxwFBVV95cUxQdThpeFlLcElyQ2ZpU0FPeXNuRjh0MWNyZFBNa3RMd1dtN0lwVkUyd1FCSWFGQWI1bk80WjdoWnhQaG1zTU9JMWU1SlRFUGF5eWFiTDNpQUdDRE5sOEl5RkozOEVld2VTYkp0WEZ6dTEtaE1xcmRQQ0JTRmJjaThwM0YyeHFJdkVVMS1RbkFXWVFiaVhJOURJTUdIeExSVWRLYUV1UTVGb1drcUdjdVRDZ1AtOXlaRVk0MGhBcU5wRmp2ejV6SktN?oc=5,caracol.com.co,Ecopetrol,['residuales'],Neutral,,"Medio Ambiente, Exterior",caracol.com.co
30/10/25,Ecopetrol y Cenit activaron plan para atender derrame de crudo en Barrancabermeja,https://news.google.com/rss/articles/CBMitwFBVV95cUxNSFFJcTAzUGo4UlpQVWxNZU5MaG1qa0tHdGd1Vk5BLTg5aVlVcGlBYkRSMGxhcTdSZDhNcnRja2xodHgyazRwNTVqbHpLSEJLUEdJMnctaTZpUlBha2RiUkNUZC0xa3BiT2RkTDJhSTVTcDhPY3MtMDRFdHJhMy12cTA4SlFTcGIzMUZTR3N4bG13VXJ0elN4M05xSG9pNmNzMnhSRVc0NHYwYUgwc25IMWxrbWtyUXfSAcsBQVVfeXFMTXE1WHVvUzBILWpQRXYxZXlta3IyV1h2ejYxU1dCajcyd0Y5QjVmZFN1ZU1FSzJSSXE3Ul9URTZYQXI2SUNuOU54UlcyNTcxaWtTS3QyS1JfS191SVlLVnV6S3AtbENKYk41dkdPdDRPalRGQ1BhVGh0aFYwMDV5eU5KQlQ1Q2tPRXV3aUhJdHVlVnp5TDJqWm1HYzdmbVlGQkRpTVEzaW9odGxMOVF5R1VRME5QXzhNNXBsREhhSWY3ZERGN0xBZ3hLN0U?oc=5,caracol.com.co,Ecopetrol,[],Neutral,,"Exterior, Economía",caracol.com.co
28/10/25,Contraloría pide explicaciones a Ecopetrol por posible venta del Permian,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNMTlFMWNTdVIwQlQzcGUtaEFIMmxKY0l3WUNuTXV6d3FqNHpZcm9vVFlGOHk4cGdUNHAzT2k4ZXBDQ1RtUl9DdzFJbkhObnF4WnhZSm1kdjFOcTBOdld3aWRqVV9sdUpWbUxTbklvQ0FDcm1uQmExMW1YR2ZOU2FMOFJ3YWxyXzdhMk1YQlN1UlVlZDVsZEJmVFNmZWh2YmoxMkRkdGNKenpmQ2fSAb8BQVVfeXFMTloxUGpud3Vrd21jTDVGTV9BdjRvNno3N2lFbWJwaEszc2RhZmpBbTVLUzNZTHpCbm9PNXJmSG1pQkowQU9aN2JsdG1vWG52UHdjbHp6dkhhYkRGS3hReTdZWUJjaWdzV0ZXMU52eU40NnlUNXp6UC1qai1nN1U4MnNaVGg5RFg4bm9GTEZ1M282blBldjBlb1RaMjhuUmthTEdhaVNCMC1ONFdPMnlDWXZqUm1DYUtjY1N2aE5Ybm8?oc=5,caracol.com.co,Ecopetrol,['posible'],Neutral,,Exterior,caracol.com.co
14/10/25,Ecopetrol realizará la segunda parada de la Ruta de la Iguana en Cartagena,https://news.google.com/rss/articles/CBMirgFBVV95cUxQeTFvTm5LdXJIMzgzMGx6MkRTRVFRRW1hcXFnZEE5bDIyRUhOWDVOY3MzTnBlUmowaGZteWJFNkJ1cm8wMm9OVWNxZW4xWXpSYnNyZTNQdkQ0SVdiUGFGOVlyYlBxUzhWR2pwOTRVVjZVd2VZSmhHbnZyVlRPQ0RuRzdLNWZTYVlkeDNhbEY5NWNOU1c4Z0pmQlBqbzUtcnhzWXJuS29adC1BMVhjTEHSAcIBQVVfeXFMTkk5d0hKSmpUVjJ6cFR2SjB0bXFPYkU3RXJaUHYydXlTNHdVYjZXcmVNeUFUZ1k1dmNBeXJvV3VmSVM3d0RiUVQxS1JlZ1FzeEx0ZnZaaHRUblh3Q196RV9rbXZ0VWlkeGNSanZKWkc5bm1KcXI0THJrWUtPOV9qblgxOGhYdlFCNGFVcGNpRnc2MlowNmNCM1BBZWJpRlJ6dkZIalkyZERrbWpPX3NhZ1N3ak9mNWl2Y2hsbHBUYUR0RHc?oc=5,caracol.com.co,Ecopetrol,['segunda'],Neutral,,Exterior,caracol.com.co
02/10/25,"""El país tiene suficiente gas"": ¿qué llamado hizo el presidente Petro a Ecopetrol?",https://news.google.com/rss/articles/CBMitwFBVV95cUxPQVpUY3ZGTWc5QnlTTjVuVDRUNU5UdC1KRDlZVWtLVU5ZWmJLaVJTR3ZZMG5rSExKVmYzWmNScW1MQ3ByNEwzWkk1eVNuNC1QV2tqbmNzcHhSNHVMd19qTFRTWEhycjMzUDBxWmFod2pWd3I2WDNYT01ZSjN6Q2VjWnp3M3pfbkZFYWd3SmpWTlhIVEVLZ0c1eGFwMHhiT0hITWtzQ0xNTTg1UW9aOHRmcUVqWFZIcUnSAbwBQVVfeXFMUGpfbFVoQ19tVERHRHduby1pX0tLcThrSEdVcVlwdUdtek1PZnBRb2dfMVhuMUpQWk5rQ2Noa0JHMlhFcERfcVFvbkU3UVB0UlMtNTgwRm16Q2VfT2ZmRGQxWDRzOV9XWkRYNDhtM1FVZTJxaktNNDRXaXRsMVBZQ1V4d2s3cnl4RnJxV0Rfckl5S3NsbWVBRWtrOHBwZllLWUxWOV9DZkowV0lEMDVUY2FPcWlDam5vLWQtVk0?oc=5,rcnradio.com,Ecopetrol,"['suficiente', 'llamado']",Neutral,,Exterior,rcnradio.com
06/10/25,Accionistas minoritarios de Ecopetrol recibirán un dividendo de $133 p,https://news.google.com/rss/articles/CBMixAFBVV95cUxPSkhDTE5ac2J3UEUyNXFBb1BXc3FTQ2Y3OEhsYV9ZSWM1TnVmWm50T1EtY0x2Y1NiMHhTWG5jVlFOMkFvZVVTQ3dPS1ZwaTYtZXluUkVaUnVVd2ZEZDZWS3l5RFNOSjVGdTZXU0hjd1c2b3V2UXhsRHlMQlVuODZsVVpVLXZiRmlZTmhnX0RuMVFEU3dGbzN1ZG5QYy14UG5yY3ZFQ1dWTmdUY1hTVDF5dlRZeG4zQVppUTloX2lfNDNGMHg10gHKAUFVX3lxTE9RYTJhX05LY05HVkIyVUxhRjEyM1R6VkVFaXdtQlJpV0Y0WHdKdGhmR3RPYkdmYnNUaEtxbEFkNVZZX0F3YXV3UlI2YlRBN0czbjJqdzdkWE5WM3dSUWhVLUhfNjc1cVdjYXJUNkFKOG13U3oyMmtaa2RYXy1vV2JBTTlhZnBrUEJ5Z0FWbG9fTFJXQmFLaEprUndVOEIyN1BRcGRuWlJ4ajNjNzBITGRCb0J4WUo2Sk5qbFo3NUVJa01hRmQ2dHBibVE?oc=5,rcnradio.com,Ecopetrol,['minoritarios'],Neutral,,Exterior,rcnradio.com
04/10/25,Juicio contra exfuncionario y excontratista de Ecopetrol,https://news.google.com/rss/articles/CBMiugFBVV95cUxNMlVFQng4UG1tUndVd211S3o1aEs1dUxCUlI4dUxGR0RhZXo1dWRuMk04QVlMcW0wdTdpV2FyVDhKQzQzSkdDYXY2TUdfcERqSDRnOEtpSlhxSGVJdmxpajM1ang1Y1NMRTBrYUk5aTJ6VkpQQ0JCUkc0aFhGLWRYQnAxd18zZ2ZlSVlpRFI2VVV5VnBIU2tMNk42TEhZTTVIYUJXaUh4c0JLbndQM0RUQ3RnbDliWmRqZEHSAb8BQVVfeXFMUHhKS1lVa0RYMnp3cUpOTWhiZG5EcjJ3a20yS205RVBzS3pQUVhrQUxDTmJWN1BvSEpUaVl6aEhUZUt4QjBOMnI0MG1zNDMyeENNbTBFOEJwTXJyMFhDSW1TR1BCcjg1Z2hNV0xQZ3dCU3dFVEhUOFltY3NfV0RiZzdpOElSQ0Z1SzItMEJYcVZqU0VRd2sydFpheHNKTmtWZlkzTEFJa1Z2YkVkR2xfSW1TMXI0WUlWcUNua3dnQjQ?oc=5,rcnradio.com,Ecopetrol,['excontratista'],Neutral,,"Exterior, Corrupción, Judicial",rcnradio.com
04/10/25,Exmagistrado Félix Galvis fue judicializado por desfalco a Ecopetrol,https://news.google.com/rss/articles/CBMiugFBVV95cUxOSzBMT3Z6ME9NQTFjYURwSHlic3l3SnlUVTlTd0ppLTJQeEJEMlZEV3RvVEYzQlVaVk4yb3N4b3ZLMmVVWlhoV3lCc2NlMXdNY3ZTd2I2di1ndEdtMjg5a0dtcGpzNEpDRXQ3cXVGSnhPal9aUUV5cVFlXzhtME1mLXdZVC1SRHdLUEJ5anV5TUJnXzZ5NHZReWlxTGh6X0ZwTkRhWlduS2dKYVg3bE9KT3JudmlMZWpGTXfSAb8BQVVfeXFMTVlJX3A3c09GU2RjMHBFNmNrRHhKWmVvNHpGLWVYZ0szbWhuUUZLcVFnUl9XXzdQc3FkWFRfcXVRZnRLZ1BFalN3NkV1bmUwbVdZSkhqVTRWU3FOcUE1anJ5SDBJM2RhWFNfRl9LLW5vRnRoem90OEVCXzFPTUpPVE5fbVBrbWJmYzR2aE9XYm9jSlBvNFp4QlJTWlNWeHUzWFUyWlhnSHl1WFlqWjhhS1VBbmR2TldDMmZKVkhDdUk?oc=5,rcnradio.com,Ecopetrol,[],Neutral,,"Exterior, Corrupción, Judicial",rcnradio.com
30/09/25,Supuesta pareja del presidente de Ecopetrol en mira de la Procuraduría,https://news.google.com/rss/articles/CBMivAFBVV95cUxQNlRBLUJxb3puYV84bHh6X2F6UXNpTHBPRnkzV2Q4SXVuQ0llMmQ2a1ZNRUt6TWZRZU5oa0VCcmhLVTNOXzlDMzVzZGswWEhLdDBod0FVZE4yWGRKck53Y090VjNqZlJzRjFxZ0ZWRWdMckZTZmQzbkFBa0g5NXlrN0JvZlZ2cUdyYnUwNDViTlUyLUwxMm0ySlRZZk95Zl9WRDdaZEQtTkRZS2tQRmtLT0EwaFFNUmtlNi1KadIBwgFBVV95cUxNVk9RUnVDR3k0V2lHdTJraU5uXy13Y0NUU3FaWjBacU5RWFhuVHdEa0VpVm5kdnhpMGhjYndRYUVGNkNlZE1sSTR2V3BUWEtXUXl3Y0VuVGN2bldOX1VqZzk1NDdOSnY1bmxSRGhlXzF4OFk4U0ctTE1HVHNLQVBZWnoycFJTVUtKZkJLZDZHQ1gtRmt6SGRwNno1LUMxSHBXNVdYdzVaaVdrdkViUUhxWHBCS2w2NjNJUlkzNnpfVWZJdw?oc=5,rcnradio.com,Ecopetrol,['Supuesta'],Neutral,,Exterior,rcnradio.com
